id_reverberation_post;author;text;date_reverberation;favourites;retweets;local;sentiment
1401273705892876299;cludio_top02;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;;0
1401270960930623489;joquari;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;Curitiba - Paraná - Brasil;0
1401269004950441988;servio_bb;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;Orlando, FL;0
1401268102365655042;Claudionor2019;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;Jaboatão dos Guararapes, Brasi;0
1401264694405615622;Antonio91152382;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;Porto, Portugal;0
1401262191492349953;chrisPLgalvao;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;Pernambuco, Brasil;0
1401261903607967748;Alex272714;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;que Deus abençoe Esrael;0
1401261695348117505;TiagoSG22;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;;0
1401259199796072451;DeboraDCMS;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;Belo Horizonte, Brasil;0
1401259187028459521;betobraga22;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;Araguaína- Tocantins ;0
1401258945554038785;Ismael_df;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-05;0;126;Brasília;0
1401258758987202562;viniciussexto;"ainda em maio, o governo lança um portal para acompanhar vacinação
";2021-06-05;455;126;;2
1401192282825674754;joaolce;"RT @SalveSeusDados: O #Serpro já recebeu diversas premiações aqui no Brasil e internacionalmente, sendo um orgulho para o país.

Esses prêm…";2021-06-05;0;9;Brasília - DF, Brazil;0
1401192212730454022;joaolce;"RT @SalveSeusDados: IstoÉ Dinheiro: 2019 - Serpro - Melhor empresa de tecnologia e serviços na categoria serviços públicos.

IstoÉ Dinheiro…";2021-06-05;0;5;Brasília - DF, Brazil;0
1401174680980107268;SeixasRaul1;RT @SalveSeusDados: Entenda mais sobre o que é um banco de dados. O texto está no blog da Campanha #SalveSeusDados. Deixe seus comentários…;2021-06-05;0;4;;0
1401171804648058880;rodrigofesantos;rt @serpro #proid | solução que moderniza as carteiras profissionais no brasil, migrando os tradicionais documentos de papel ou plástico p…;2021-06-05;0;2;BH - BR040 - Lafaiete;2
1401166464833499141;Rosa80295620;rt @lilitina10 parabéns bia! o barroso pode achar o que ele quiser quem manda é o povo aliás tem que acabar com o tse julguese como cr…;2021-06-05;0;1;;1
1401164412388532224;Lilitina10;parabéns bia! o barroso pode achar o que ele quiser quem manda é o povo aliás tem que acabar com o tse julguese… ;2021-06-05;1;1;Estados Unidos;1
1401153256533934082;LucianoJp21;"rt @salveseusdados anote na sua agenda hoje tem live!

mais um batepapo promovido pela frente servir brasil nas redes sociais a discuss…";2021-06-05;0;5;;1
1401148307607638016;MKMjapaboy;"RT @SalveSeusDados: O #Serpro já recebeu diversas premiações aqui no Brasil e internacionalmente, sendo um orgulho para o país.

Esses prêm…";2021-06-05;0;9;Rio de Janeiro;0
1401124220449525763;AxelNoticiasRJ;"RT @vanhill: @transitorj @LeiSecaRJ ajudem a perguntar ao 
@DetranRJ se ele pode informar ao cidadão carioca pq está com o contrato suspens…";2021-06-05;0;6;Rio de Janeiro, Brasil;0
1401106179271634945;RedeRonaldo;"RT @SalveSeusDados: O #Serpro já recebeu diversas premiações aqui no Brasil e internacionalmente, sendo um orgulho para o país.

Esses prêm…";2021-06-05;0;9;;0
1401086720305774592;LisCardoso;"RT @vanhill: @transitorj @LeiSecaRJ ajudem a perguntar ao 
@DetranRJ se ele pode informar ao cidadão carioca pq está com o contrato suspens…";2021-06-05;0;6;;0
1401062923355705345;williamfrezze_;"rt @alexandre_borg ciro gomes @cirogomes denuncia as privatizações do messias

fala do crime em vender a eletrobras e principalmente em pr…";2021-06-05;0;13;Moro no espaço/tempo infinito;1
1401022963193991171;LFelipeC819;"rt @vanhill @transitorj @leisecarj ajudem a perguntar ao 
@detranrj se ele pode informar ao cidadão carioca pq está com o contrato suspens…";2021-06-05;0;6;São Gonçalo, RJ;1
1401022147179565060;semicbrasil;"rt @agt_souza o bolsonaro vai cair
#29mforabolsonaro #29mpovonasruas 
#naoasprivatizacoes #ceitec #eletrobraspublica #naovendamoscorrei…";2021-06-05;0;3;;1
1401019743256055809;AgathaComeu;"rt @vanhill @transitorj @leisecarj ajudem a perguntar ao 
@detranrj se ele pode informar ao cidadão carioca pq está com o contrato suspens…";2021-06-05;0;6;;1
1401018182480056320;LeiSecaRJ;"RT @vanhill: @transitorj @LeiSecaRJ ajudem a perguntar ao 
@DetranRJ se ele pode informar ao cidadão carioca pq está com o contrato suspens…";2021-06-05;0;6;Rio de Janeiro;0
1401015031467282435;vanhill;"@riodenojeira ajudem a perguntar ao 
@detranrj se ele pode informar ao cidadão carioca pq está com o contrato suspe… ";2021-06-05;1;0;Rio de Janeiro/RJ;1
1401014061953867779;vanhill;"@transitorj @leisecarj ajudem a perguntar ao 
@detranrj se ele pode informar ao cidadão carioca pq está com o contr… ";2021-06-05;13;6;Rio de Janeiro/RJ;1
1401011184237748226;vanhill;@detranrj pode informar ao cidadão pq está com o contrato suspenso junto ao sne, que concede desconto de até 40% no… ;2021-06-05;0;0;Rio de Janeiro/RJ;1
1400979418059882502;RePezMich;@bolsonarosp @bs_brp @criticanac eduardo, e o que o @serpro está fazendo com a @huawei_brasil?;2021-06-05;1;0;São Paulo, Brasil;1
1400977550252425216;SobrosaDF;"rt @salveseusdados você sabe quais dados são armazenados pelo #serpro?

hoje, dados importantes estão sob a guarda do estado, impedindo qu…";2021-06-05;0;8;Brasília, Brasil;1
1400976735689228289;ferraz_antonio;"rt @salveseusdados istoé dinheiro 2019  serpro  melhor empresa de tecnologia e serviços na categoria serviços públicos

istoé dinheiro…";2021-06-05;0;5;;1
1400976722347048960;ferraz_antonio;rt @salveseusdados secretaria especial da receita federal do brasil(rfb 2020  solução da serpro declaração de débitos e créditos tribu…;2021-06-05;0;2;;2
1400976709076271110;ferraz_antonio;"rt @salveseusdados confira alguns prêmios

anuário informática hoje 2020  serpro  melhor melhor empresa de serviços de governo no segm…";2021-06-05;0;2;;1
1400976693771317253;ferraz_antonio;rt @salveseusdados e a pergunta que fica é vamos arriscar que dados do brasil e brasileiros estejam fora do controle do estado e também p…;2021-06-05;0;2;;1
1400976679426740228;ferraz_antonio;"RT @SalveSeusDados: O #Serpro já recebeu diversas premiações aqui no Brasil e internacionalmente, sendo um orgulho para o país.

Esses prêm…";2021-06-05;0;9;;0
1400976493883363330;ferraz_antonio;rt @salveseusdados entenda mais sobre o que é um banco de dados o texto está no blog da campanha #salveseusdados deixe seus comentários…;2021-06-05;0;4;;0
1400976158347477015;CunhaLucare;RT @TaniaS_Brasil: @lordivan22 Enquanto isso no Brasil A Serpro entregou à   Huawei os nossos dados mais sensiveis nas mãos de empresa Chin…;2021-06-05;0;8;Rio Grande do Sul, Brasil;0
1400972011988467718;IAS957;rt @giraldirenato muito tem se falado sobre a serpro, vale a pena entender como as instituições se aparelham gabas, o sujeito mais famoso…;2021-06-05;0;1209;Los Angeles, CA;1
1400971480083615748;wsdireito;rt @salveseusdados entenda mais sobre o que é um banco de dados o texto está no blog da campanha #salveseusdados deixe seus comentários…;2021-06-05;0;4;Campina, Belém;0
1400959974419963906;germonge;"RT @SalveSeusDados: O #Serpro já recebeu diversas premiações aqui no Brasil e internacionalmente, sendo um orgulho para o país.

Esses prêm…";2021-06-04;0;9;Fortaleza/Ceará/Brasil;0
1400952689077493764;RePezMich;"pr @jairbolsonaro
@gen_heleno
@astro_pontes
@fabiofaria

e a @serpro com a @huawei_brasil

será que não é hora de… ";2021-06-04;1;0;São Paulo, Brasil;1
1400952112448688131;fdcveras;rt @fdcveras @dataprev ka meus 600? vcs da @dataprev @serpro só no meu auxilio, errou, mentiu e caluniou ;2021-06-04;0;1;Brasil RN mossoró;1
1400937628715859968;vsigaud;por que o @govbr permitiu que o @mincomunicacoes assinace uma contratação de prestação de serviço entre o serpro e… ;2021-06-04;1;1;;2
1400932746025914373;luisamartins;@andreshalders @revistapiaui puxa, se cpf não é dado pessoal, não sei o que seria rsrs &gt&gt&gt ;2021-06-04;10;0;Brasília, Brasil;1
1400932520217219072;SergioO86567008;@bolsonarosp @criticanac enquanto isso, por aqui, a serpro contrata a huawei sem licitação e ninguém contesta na justiça, que bosta;2021-06-04;0;0;;0
1400929945384329222;luckdf;rt @serpro inscrevase no efórum cyber security lgpd e gestão de risco  desafio para governo e empresas, em 10 de junho de 2021, das 10…;2021-06-04;0;1;Brasília-DF;1
1400929913096581131;luckdf;rt @serpro #proid | solução que moderniza as carteiras profissionais no brasil, migrando os tradicionais documentos de papel ou plástico p…;2021-06-04;0;2;Brasília-DF;2
1400924118715879424;fkouto1;"@bia_agvr @bolsonarosp @criticanac @serpro sem licitação ???
tem familícia nesse enredo
prá receber 💸💰💸 num tem ideologia";2021-06-04;0;0;Gaia;1
1400919138755825670;jmmadeira;@bolsonarosp @criticanac e porque  a serpro fechou com essa empresa?;2021-06-04;6;1;RJ;1
1400915691163770880;Bia_AGVR;@bolsonarosp @criticanac deputado,poderia explicar, então, porque o @serpro firmou contrato com essa empresa, no va… ;2021-06-04;7;0;;1
1400915499614150656;Bia_AGVR;deputado @bolsonarosp,poderia explicar, então, porque o @serpro firmou contrato com essa empresa, no valor de r$ 23… ;2021-06-04;0;0;;1
1400912743457120262;SERPRO;#proid | solução que moderniza as carteiras profissionais no brasil, migrando os tradicionais documentos de papel o… ;2021-06-04;14;2;Brasil;2
1400912704693547018;AmaurydeSouzaJ1;@fdcveras @dataprev @serpro depois falam que tem experiência em tecnologia da informação kkk, erraram feio no meu a… ;2021-06-04;2;0;;1
1400909746824224781;SalveSeusDados;entenda mais sobre o que é um banco de dados o texto está no blog da campanha #salveseusdados deixe seus comentár… ;2021-06-04;9;4;;0
1400892480380358657;LebreMaluca;"rt @salveseusdados istoé dinheiro 2019  serpro  melhor empresa de tecnologia e serviços na categoria serviços públicos

istoé dinheiro…";2021-06-04;0;5;;1
1400892459962486793;LebreMaluca;rt @salveseusdados secretaria especial da receita federal do brasil(rfb 2020  solução da serpro declaração de débitos e créditos tribu…;2021-06-04;0;2;;2
1400892415720972288;LebreMaluca;"RT @SalveSeusDados: O #Serpro já recebeu diversas premiações aqui no Brasil e internacionalmente, sendo um orgulho para o país.

Esses prêm…";2021-06-04;0;9;;0
1400892343595765765;LebreMaluca;rt @salveseusdados ⏰é hoje, às 17 horas, a live do instituto de computação da unicamp que vai debater a importância de #serpro e #dataprev…;2021-06-04;0;8;;1
1400889368248827905;ieltongoncalves;"RT @SalveSeusDados: IstoÉ Dinheiro: 2019 - Serpro - Melhor empresa de tecnologia e serviços na categoria serviços públicos.

IstoÉ Dinheiro…";2021-06-04;0;5;Fortaleza, Brasil;0
1400889310279352322;ieltongoncalves;RT @SalveSeusDados: ⏰É HOJE, ÀS 17 HORAS, a LIVE do Instituto de Computação da UNICAMP que vai debater a importância de #Serpro e #Dataprev…;2021-06-04;0;8;Fortaleza, Brasil;0
1400886304146087940;mobilidadetudo;"episódio muito bom flutter e java na serpro
";2021-06-04;0;0;são paulo;1
1400884763825692677;SERPRO;inscrevase no efórum cyber security lgpd e gestão de risco  desafio para governo e empresas, em 10 de junho de… ;2021-06-04;3;1;Brasil;1
1400884022641844230;ramosdopiaty;"rt @jeanpastxd @bolsonarosp @criticanac brasil esta brincando com o perigo 
esse dragão chinês quer devorar  nosso país, pouco a pouco…";2021-06-04;0;2;Pontal do Paraná, Brasil;1
1400882597065023490;sindppdrs;RT @SalveSeusDados: ⏰É HOJE, ÀS 17 HORAS, a LIVE do Instituto de Computação da UNICAMP que vai debater a importância de #Serpro e #Dataprev…;2021-06-04;0;8;Porto Alegre (RS);0
1400875696424095744;elianepuk;"rt @jeanpastxd @bolsonarosp @criticanac brasil esta brincando com o perigo 
esse dragão chinês quer devorar  nosso país, pouco a pouco…";2021-06-04;0;2;;1
1400875364432367621;jeanpastxd;"@bolsonarosp @criticanac brasil esta brincando com o perigo 
esse dragão chinês quer devorar  nosso país, pouco a… ";2021-06-04;6;2;Brasília, Brasil;1
1400872549567942665;rumoaotitan;@bolsonarosp @criticanac no brasil, a espionagem foi oficializada com o contrato serprohuawei;2021-06-04;3;0;Belém, Brasil;1
1400871787257339904;OProprioPayaso;@bolsonarosp @criticanac po eduardo, aqui a hawei será fornecedor do serpro ( salve engano ainda foi contratação se… ;2021-06-04;1;0;cudomundo;1
1400868404693815306;cecoto;"RT @SalveSeusDados: IstoÉ Dinheiro: 2019 - Serpro - Melhor empresa de tecnologia e serviços na categoria serviços públicos.

IstoÉ Dinheiro…";2021-06-04;0;5;Brasil;0
1400868387564277776;cecoto;"rt @salveseusdados o #serpro já recebeu diversas premiações aqui no brasil e internacionalmente, sendo um orgulho para o país

esses prêm…";2021-06-04;0;9;Brasil;1
1400866999916503043;SeixasRaul1;"rt @salveseusdados confira alguns prêmios

anuário informática hoje 2020  serpro  melhor melhor empresa de serviços de governo no segm…";2021-06-04;0;2;;1
1400866964923424782;SalveSeusDados;"istoé dinheiro 2019  serpro  melhor empresa de tecnologia e serviços na categoria serviços públicos

istoé dinh… ";2021-06-04;9;5;;1
1400866964243992582;SeixasRaul1;rt @salveseusdados e a pergunta que fica é vamos arriscar que dados do brasil e brasileiros estejam fora do controle do estado e também p…;2021-06-04;0;2;;1
1400866930345582595;SeixasRaul1;"rt @salveseusdados o #serpro já recebeu diversas premiações aqui no brasil e internacionalmente, sendo um orgulho para o país

esses prêm…";2021-06-04;0;9;;1
1400866806475198466;SalveSeusDados;secretaria especial da receita federal do brasil(rfb 2020  solução da serpro declaração de débitos e créditos t… ;2021-06-04;5;2;;2
1400866557555838984;SalveSeusDados;"confira alguns prêmios

anuário informática hoje 2020  serpro  melhor melhor empresa de serviços de governo no… ";2021-06-04;4;2;;1
1400866412604895238;SalveSeusDados;e a pergunta que fica é vamos arriscar que dados do brasil e brasileiros estejam fora do controle do estado e tamb… ;2021-06-04;3;2;;1
1400866294723981313;SalveSeusDados;"o #serpro já recebeu diversas premiações aqui no brasil e internacionalmente, sendo um orgulho para o país

esses… ";2021-06-04;15;9;;1
1400865514419859460;fdcveras;@dataprev ka meus 600? vcs da @dataprev @serpro só no meu auxilio, errou, mentiu e caluniou ;2021-06-04;1;1;Brasil RN mossoró;1
1400862477118840836;joaolce;RT @SalveSeusDados: ⏰É HOJE, ÀS 17 HORAS, a LIVE do Instituto de Computação da UNICAMP que vai debater a importância de #Serpro e #Dataprev…;2021-06-04;0;8;Brasília - DF, Brazil;0
1400861663419588611;messiasmelo;rt @sindpdpe live promovida pela unicamp nesta sextafeira (4/6 _as 17h, vai debater importância de #serpro e #dataprev na proteção de d…;2021-06-04;0;1;Brasil;1
1400853278355755008;rogawa;📲 live na unicamp vai debater importância de #serpro e #dataprev na proteção dos dados dos brasileiros e na soberan… ;2021-06-04;0;0;Barra do Garças, Brasil;1
1400847227325718528;SindpdPE;live promovida pela unicamp nesta sextafeira (4/6 _as 17h, vai debater importância de #serpro e #dataprev na pro… ;2021-06-04;2;1;Av. Barbosa Lima, 149, Sala 40;1
1400840446587326472;wsdireito;rt @salveseusdados ⏰é hoje, às 17 horas, a live do instituto de computação da unicamp que vai debater a importância de #serpro e #dataprev…;2021-06-04;0;8;Campina, Belém;1
1400837872723365890;OiLulu1;rt @tanias_brasil @lordivan22 enquanto isso no brasil a serpro entregou à   huawei os nossos dados mais sensiveis nas mãos de empresa chin…;2021-06-04;0;8;São Paulo, Brasil;2
1400834404595949584;simonefbessa;RT @SalveSeusDados: ⏰É HOJE, ÀS 17 HORAS, a LIVE do Instituto de Computação da UNICAMP que vai debater a importância de #Serpro e #Dataprev…;2021-06-04;0;8;Rio de Janeiro, Brasil;0
1400834130468913155;Bia_AGVR;"agora com biden a esquerda se cala quando com trump era xenofobia
é de lascar
e o brasil deveria seguir o… ";2021-06-04;0;0;;1
1400831712683307016;o_gabsferreira;"rt @marciofrayze tive o prazer de participar do  on the road da @aluraonline

queria agradecer o @o_gabsferreira e…";2021-06-04;0;1;São Paulo, Brazil;1
1400831653761761283;jonilare;"alguns artigos sobre como o bolsonaro já vem usando a abin para te espionar

 

";2021-06-04;0;0;BCC - ICMC/USP;1
1400829560397180935;marciofrayze;"tive o prazer de participar do  on the road da @aluraonline

queria agradecer o… ";2021-06-04;10;1;São Paulo, Brasil;1
1400820012928077830;ferraz_antonio;RT @SalveSeusDados: ⏰É HOJE, ÀS 17 HORAS, a LIVE do Instituto de Computação da UNICAMP que vai debater a importância de #Serpro e #Dataprev…;2021-06-04;0;8;;0
1400813999495827457;SERPRO;rt @mineconomia #comércioexterior | o evento tem como objetivo apresentar melhorias e iniciativas de desburocratização do comércio exterio…;2021-06-04;0;25;Brasil;2
1400810853650382849;SeixasRaul1;RT @SalveSeusDados: ⏰É HOJE, ÀS 17 HORAS, a LIVE do Instituto de Computação da UNICAMP que vai debater a importância de #Serpro e #Dataprev…;2021-06-04;0;8;;0
1400810775288156170;SalveSeusDados;⏰é hoje, às 17 horas, a live do instituto de computação da unicamp que vai debater a importância de #serpro e… ;2021-06-04;13;8;;1
1400801103621537798;luckdf;"rt @serpro 💻🏗️ @receitafederal lança novo sistema para regularização de obras!

com tecnologia #serpro, o serviço eletrônico para aferição…";2021-06-04;0;3;Brasília-DF;2
1400801058482536458;luckdf;"RT @SERPRO: 📲🚦 DER de Minas Gerais adota o Sistema de Notificação Eletrônica.

Com mais essa adesão ao #SNE, todas as multas emitidas por ó…";2021-06-04;0;3;Brasília-DF;0
1400795789400629251;ZEimpunidadeRO;"rt @zeimpunidadero 
kd meus 600?
tirem esses comunistas que estão estragando os serviços da @dataprev @serpro @serp…";2021-06-04;0;1;Mossoró, Brasil;1
1400789688483450884;EBudri;RT @TaniaS_Brasil: @lordivan22 Enquanto isso no Brasil A Serpro entregou à   Huawei os nossos dados mais sensiveis nas mãos de empresa Chin…;2021-06-04;0;8;São Paulo, Brasil;0
1400788617543495683;HenesMoraes;RT @servirbrasil: De acordo com o analista de redes da Serpro, Marcos Melo, precariza-se o #serviçopúblico para q a população enxergue as p…;2021-06-04;0;17;Rio de Janeiro;0
1400682187599527938;Tioito1;RT @TaniaS_Brasil: @lordivan22 Enquanto isso no Brasil A Serpro entregou à   Huawei os nossos dados mais sensiveis nas mãos de empresa Chin…;2021-06-04;0;8;Brasília, Brasil;0
1400681327809150979;Bia_AGVR;"nacional, ou seja, nele há informações críticas de todos os brasileiros!
a índia, os eua e o reino unido já tiveram… ";2021-06-04;1;0;;1
1400681324948639748;Bia_AGVR;mais uma vez, porque o @serpro, contratou a huawai, já acusada de espionagem e que tem relações de trabalho com fun… ;2021-06-04;1;0;;1
1400666154105032705;alisson_1607;rt @tanias_brasil @lordivan22 enquanto isso no brasil a serpro entregou à   huawei os nossos dados mais sensiveis nas mãos de empresa chin…;2021-06-04;0;8;;2
1400648341206282245;Assuno65543547;RT @TaniaS_Brasil: @lordivan22 Enquanto isso no Brasil A Serpro entregou à   Huawei os nossos dados mais sensiveis nas mãos de empresa Chin…;2021-06-04;0;8;;0
1400619134828826626;jr_eliseu;@jairbolsonaro @bolsonarosp  @carlosbolsonaro @flaviobolsonaro presidente bolsonaro, o sr está sabendo que a serpro… ;2021-06-04;0;0;Foz do Iguaçu, Brasil;1
1400603639195054080;anitaall92;RT @TaniaS_Brasil: @lordivan22 Enquanto isso no Brasil A Serpro entregou à   Huawei os nossos dados mais sensiveis nas mãos de empresa Chin…;2021-06-04;0;8;;0
1400595847369342976;TaniaS_Brasil;@lordivan22 enquanto isso no brasil a serpro entregou à   huawei os nossos dados mais sensiveis nas mãos de empresa chinesa;2021-06-03;50;8;SCS/SP Brasil ou Porto PT;2
1400568706061811715;angell_mesquita;rt @servirbrasil de acordo com o analista de redes da serpro, marcos melo, precarizase o #serviçopúblico para q a população enxergue as p…;2021-06-03;0;17;;1
1400563706304548866;SeixasRaul1;rt @fafer16 um documento assinado por gileno gurjão barreto, diretor do serpro, a receita federal dividiu a apuração em dois lotes consta…;2021-06-03;0;2;;2
1400533957775663109;veronsilva;RT @servirbrasil: De acordo com o analista de redes da Serpro, Marcos Melo, precariza-se o #serviçopúblico para q a população enxergue as p…;2021-06-03;0;17;🎶Entre o sonho e o som...🎶;0
1400533337178050561;fredd_EA;RT @servirbrasil: De acordo com o analista de redes da Serpro, Marcos Melo, precariza-se o #serviçopúblico para q a população enxergue as p…;2021-06-03;0;17;Maringá;0
1400531777127657474;liviames;RT @servirbrasil: De acordo com o analista de redes da Serpro, Marcos Melo, precariza-se o #serviçopúblico para q a população enxergue as p…;2021-06-03;0;17;;0
1400530528932093960;Eva81016655;rt @servirbrasil de acordo com o analista de redes da serpro, marcos melo, precarizase o #serviçopúblico para q a população enxergue as p…;2021-06-03;0;17;;1
1400512460159868931;Lauzeenha;@digitalgovbr @dataprev @mineconomia @serpro cadê o resultado da contestação do auxilio ememrgencial de abril?????… ;2021-06-03;0;0;Sao Paulo, Brasil;1
1400487353374982145;zeplu1;@fabiofaria @anafavar @ericssonbr bom trabalho ainda não entendi porque o serpro está usando o 5g da huawei alguém poderia dar uma luz?;2021-06-03;0;0;;1
1400485403103318016;welsinner;"rt @serpro 📲🚦 der de minas gerais adota o sistema de notificação eletrônica

com mais essa adesão ao #sne, todas as multas emitidas por ó…";2021-06-03;0;3;Fortaleza, Brazil;2
1400474444846538756;fortaltricolor1;"@tvbrasilgov @mcti @astro_pontes @defesagovbr , @mpf_pgr

@governodoceara província🇨🇳

wuawei chinês no ce + 5g no… ";2021-06-03;0;0;;1
1400468431472836612;fafer16;um documento assinado por gileno gurjão barreto, diretor do serpro, a receita federal dividiu a apuração em dois lo… ;2021-06-03;2;2;Rio de Janeiro;1
1400454193630965781;kdvc19;"rt @serpro 📲🚦 der de minas gerais adota o sistema de notificação eletrônica

com mais essa adesão ao #sne, todas as multas emitidas por ó…";2021-06-03;0;3;SP - São Paulo;2
1400452218231279625;SERPRO;"📲🚦 der de minas gerais adota o sistema de notificação eletrônica

com mais essa adesão ao #sne, todas as multas em… ";2021-06-03;11;3;Brasil;2
1400404486938578945;cardosveras2016;rt @zeimpunidadero @cardosveras2016 @jf_rn  kd meus 600? ;2021-06-03;0;1;Mossoró, RN - Brasil;1
1400387937037082626;biegtgq;"""essas investigações internas da receita começaram após um pedido da defesa de flávio bolsonaro ao serviço federal… ";2021-06-03;0;0;;1
1400381157590638596;CPH8584;"emails vazados de anthony fauci!!! 🔥🔥🔥🔥
olha só este aqui!!
@marcosrogerio @carlazambelli38 @edugiraooficial… ";2021-06-03;0;0;Brasil;1
1400269735498031107;EleitoraA;rt @fiscaldoibama o fio mostra que dados ambientais sensíveis estão sendo transferidos pra um órgão que planejam vender pra iniciativa pri…;2021-06-03;0;100;;1
1400269236778512388;simonerrodrigue;rt @fiscaldoibama o fio mostra que dados ambientais sensíveis estão sendo transferidos pra um órgão que planejam vender pra iniciativa pri…;2021-06-03;0;100;;1
1400269215454670850;simonerrodrigue;"rt @fiscaldoibama como o fio gerou um burburinho, cabe esclarecer

nenhum colaborador teve acesso ao processo a gestão do ibama/mma lev…";2021-06-03;0;48;;2
1400269199285571586;simonerrodrigue;"rt @fiscaldoibama me caiu uma ficha aqui

com a privatização do serpro o ibama terá que pagar pra usar o próprio banco de dados

os da…";2021-06-03;0;154;;1
1400269168176418820;simonerrodrigue;rt @fiscaldoibama todas essas infos estão saindo daqui pro serpro, pra mãos  de um neoliberal maluco no ministério da economia e um empres…;2021-06-03;0;153;;1
1400269150761721859;simonerrodrigue;"rt @fiscaldoibama e que tipo de informação o ibama tá passando pro serpro?

controle de madeira (dof
banco de áreas embargadas 
licenças…";2021-06-03;0;154;;1
1400269136496840711;simonerrodrigue;"rt @fiscaldoibama mas querem vender com o máximo de informação possível
o serpro é responsável por serviços super importantes, de documen…";2021-06-03;0;207;;1
1400269076828770304;simonerrodrigue;rt @fiscaldoibama em outros governos isso não seria de todo ruim o serpro tem a expertise e o ibama em vários momentos ficou refém de emp…;2021-06-03;0;122;;1
1400269041974104064;simonerrodrigue;"rt @fiscaldoibama chegaram notícias de brasília, e elas não são nada boas

o ibama perderá a autonomia de seus bancos de dados toda a ti…";2021-06-03;0;1989;;2
1400260344023502851;joaolce;rt @salveseusdados os dados dos brasileiros estão em bancos de dados entenda como eles funcionam e como a #dataprev e o #serpro protegem…;2021-06-03;0;5;Brasília - DF, Brazil;2
1400256386924220417;DiegoReynaux;@serpro @denatran @detranpe entra nessa onda também  para facilitar a vida de nós pernambucanos!;2021-06-03;0;0;Recife, Brazil;1
1400243932366311424;ferraz_antonio;RT @SalveSeusDados: Os dados dos brasileiros estão em bancos de dados. Entenda como eles funcionam e como a #Dataprev e o #Serpro protegem…;2021-06-03;0;5;;0
1400222793153847299;SeixasRaul1;RT @SalveSeusDados: Os dados dos brasileiros estão em bancos de dados. Entenda como eles funcionam e como a #Dataprev e o #Serpro protegem…;2021-06-02;0;5;;0
1400217573426352131;RedeRonaldo;RT @SalveSeusDados: Os dados dos brasileiros estão em bancos de dados. Entenda como eles funcionam e como a #Dataprev e o #Serpro protegem…;2021-06-02;0;5;;0
1400213854118875136;GRQM;"@senadofederal essa família quer se apropriar do estado?
rastreamento custou r$ 490,5 mil à receita federal, a pedi… ";2021-06-02;1;0;Brasil;1
1400198545324527627;SalveSeusDados;os dados dos brasileiros estão em bancos de dados entenda como eles funcionam e como a #dataprev e o #serpro prote… ;2021-06-02;16;5;;2
1400195752299728896;GrillNandus;"rt @serpro 💻🏗️ @receitafederal lança novo sistema para regularização de obras!

com tecnologia #serpro, o serviço eletrônico para aferição…";2021-06-02;0;3;FORTALEZA - CEARÁ - BRASIL.;2
1400195517007634438;SERPRO;"💻🏗️ @receitafederal lança novo sistema para regularização de obras!

com tecnologia #serpro, o serviço eletrônico p… ";2021-06-02;11;3;Brasil;2
1400192088067788805;luckdf;"rt @serpro 🙋‍♂️🚘 transferir a propriedade de um automóvel em mato grosso ficou muito mais simples e rápido ⚡

#detranmt contrata o #renave…";2021-06-02;0;1;Brasília-DF;2
1400192066957742082;luckdf;RT @MInfraestrutura: @SERPRO @bhairport_ @aviacaodobrasil @azulinhasaereas 🛫O projeto tem o objetivo de tornar mais eficiente, ágil e segur…;2021-06-02;0;4;Brasília-DF;0
1400192034762280966;luckdf;rt @serpro #vendasgov | plataforma confiável e segura para venda e realização de licitações de concorrência de imóveis públicos é a oport…;2021-06-02;0;2;Brasília-DF;1
1400188452650487809;SERPRO;"rt @digitalgovbr servidor (a, já baixou o #sougovbr? 🤔

ainda não? 😱 saiba que o #sigegemobile será desativado nesta quintafeira (3 😬…";2021-06-02;0;16;Brasil;1
1400187071629774876;SERPRO;rt @mapa_brasil o programa titula brasil foi criado para apoiar a titulação de assentamentos e de áreas públicas rurais da união e do @inc…;2021-06-02;0;16;Brasil;2
